seed,t_steps,condition,fitness,wall_sec
8103,10000000,open_loop,-1.582752e-04,136.13
8103,10000000,gain=200,-2.728372e-05,153.74
8140,10000000,open_loop,-1.591576e-04,136.76
8140,10000000,gain=200,-2.728411e-05,154.27
8177,10000000,open_loop,-1.590610e-04,136.31
8177,10000000,gain=200,-2.728372e-05,154.04
8214,10000000,open_loop,-1.586174e-04,136.96
8214,10000000,gain=200,-2.728372e-05,154.15
8251,10000000,open_loop,-1.579942e-04,136.98
8251,10000000,gain=200,-2.728372e-05,153.86
8288,10000000,open_loop,-1.578555e-04,136.58
8288,10000000,gain=200,-2.728399e-05,154.63
8325,10000000,open_loop,-1.603181e-04,137.34
8325,10000000,gain=200,-2.728372e-05,153.56
8362,10000000,open_loop,-1.576873e-04,136.57
8362,10000000,gain=200,-2.728372e-05,154.20
8399,10000000,open_loop,-1.581474e-04,136.42
8399,10000000,gain=200,-2.728372e-05,156.80
8436,10000000,open_loop,-1.588642e-04,137.18
8436,10000000,gain=200,-2.727918e-05,157.81
8473,10000000,open_loop,-1.590107e-04,136.45
8473,10000000,gain=200,-2.728372e-05,154.03
8510,10000000,open_loop,-1.594134e-04,136.85
8510,10000000,gain=200,-2.728372e-05,158.10
8547,10000000,open_loop,-1.590711e-04,136.43
8547,10000000,gain=200,-2.728372e-05,154.21
8584,10000000,open_loop,-1.587686e-04,136.48
8584,10000000,gain=200,-2.727784e-05,157.77
8621,10000000,open_loop,-1.582355e-04,136.41
8621,10000000,gain=200,-2.728372e-05,154.07
8658,10000000,open_loop,-1.581538e-04,136.72
8658,10000000,gain=200,-2.728372e-05,154.13
8695,10000000,open_loop,-1.591710e-04,136.96
8695,10000000,gain=200,-2.727816e-05,153.94
8732,10000000,open_loop,-1.587982e-04,137.13
8732,10000000,gain=200,-2.728372e-05,154.32
8769,10000000,open_loop,-1.589338e-04,136.28
8769,10000000,gain=200,-2.728372e-05,154.26
8806,10000000,open_loop,-1.593956e-04,136.83
8806,10000000,gain=200,-2.728396e-05,154.20
8843,10000000,open_loop,-1.585308e-04,136.72
8843,10000000,gain=200,-2.728411e-05,154.06
8880,10000000,open_loop,-1.581552e-04,136.27
8880,10000000,gain=200,-2.727816e-05,154.00
8917,10000000,open_loop,-1.595736e-04,136.76
8917,10000000,gain=200,-2.728404e-05,154.27
8954,10000000,open_loop,-1.579419e-04,136.98
8954,10000000,gain=200,-2.728372e-05,162.49
8991,10000000,open_loop,-1.587263e-04,136.55
8991,10000000,gain=200,-2.728404e-05,154.38
9028,10000000,open_loop,-1.590763e-04,136.83
9028,10000000,gain=200,-2.728372e-05,154.06
9065,10000000,open_loop,-1.587781e-04,136.92
9065,10000000,gain=200,-2.728372e-05,154.28
9102,10000000,open_loop,-1.591399e-04,137.14
9102,10000000,gain=200,-2.728480e-05,156.39
9139,10000000,open_loop,-1.588776e-04,137.27
9139,10000000,gain=200,-2.728404e-05,158.77
9176,10000000,open_loop,-1.589189e-04,137.70
9176,10000000,gain=200,-2.728411e-05,154.55
9213,10000000,open_loop,-1.582085e-04,137.87
9213,10000000,gain=200,-2.728389e-05,155.09
9250,10000000,open_loop,-1.586992e-04,137.32
9250,10000000,gain=200,-2.728411e-05,155.03
9287,10000000,open_loop,-1.585966e-04,136.94
9287,10000000,gain=200,-2.728399e-05,154.00
9324,10000000,open_loop,-1.587346e-04,137.35
9324,10000000,gain=200,-2.728404e-05,154.85
9361,10000000,open_loop,-1.594465e-04,136.82
9361,10000000,gain=200,-2.728372e-05,154.86
9398,10000000,open_loop,-1.594115e-04,138.21
9398,10000000,gain=200,-2.728445e-05,154.17
9435,10000000,open_loop,-1.580366e-04,137.32
9435,10000000,gain=200,-2.728449e-05,154.38
9472,10000000,open_loop,-1.581719e-04,136.89
9472,10000000,gain=200,-2.728372e-05,157.28
9509,10000000,open_loop,-1.591394e-04,137.67
9509,10000000,gain=200,-2.728535e-05,155.12
9546,10000000,open_loop,-1.587039e-04,138.09
9546,10000000,gain=200,-2.728372e-05,159.20
9583,10000000,open_loop,-1.581815e-04,137.50
9583,10000000,gain=200,-2.728399e-05,157.23
9620,10000000,open_loop,-1.595288e-04,137.39
9620,10000000,gain=200,-2.728411e-05,157.19
9657,10000000,open_loop,-1.597334e-04,137.15
9657,10000000,gain=200,-2.728372e-05,163.61
9694,10000000,open_loop,-1.587404e-04,137.62
9694,10000000,gain=200,-2.728563e-05,155.46
9731,10000000,open_loop,-1.586486e-04,137.11
9731,10000000,gain=200,-2.728397e-05,155.15
9768,10000000,open_loop,-1.593305e-04,137.17
9768,10000000,gain=200,-2.728372e-05,154.50
9805,10000000,open_loop,-1.588501e-04,137.31
9805,10000000,gain=200,-2.728372e-05,154.49
9842,10000000,open_loop,-1.582992e-04,136.59
9842,10000000,gain=200,-2.728404e-05,154.45
9879,10000000,open_loop,-1.592813e-04,137.61
9879,10000000,gain=200,-2.728372e-05,155.55
9916,10000000,open_loop,-1.597109e-04,137.57
9916,10000000,gain=200,-2.728372e-05,154.61
9953,10000000,open_loop,-1.589018e-04,137.17
9953,10000000,gain=200,-2.728372e-05,155.10
9990,10000000,open_loop,-1.578499e-04,137.00
9990,10000000,gain=200,-2.728372e-05,154.38
10027,10000000,open_loop,-1.588750e-04,137.46
10027,10000000,gain=200,-2.728372e-05,154.56
10064,10000000,open_loop,-1.588014e-04,137.57
10064,10000000,gain=200,-2.728372e-05,154.06
10101,10000000,open_loop,-1.577602e-04,137.30
10101,10000000,gain=200,-2.728372e-05,157.91
10138,10000000,open_loop,-1.594472e-04,137.60
10138,10000000,gain=200,-2.728407e-05,155.12
10175,10000000,open_loop,-1.582157e-04,137.39
10175,10000000,gain=200,-2.728372e-05,159.83
10212,10000000,open_loop,-1.586848e-04,137.13
10212,10000000,gain=200,-2.728399e-05,155.12
10249,10000000,open_loop,-1.599030e-04,137.87
10249,10000000,gain=200,-2.728372e-05,158.80
10286,10000000,open_loop,-1.582599e-04,137.25
10286,10000000,gain=200,-2.728372e-05,155.06
10323,10000000,open_loop,-1.580230e-04,137.81
10323,10000000,gain=200,-2.728372e-05,154.80
10360,10000000,open_loop,-1.586982e-04,137.50
10360,10000000,gain=200,-2.728372e-05,157.20
10397,10000000,open_loop,-1.591053e-04,137.60
10397,10000000,gain=200,-2.728372e-05,154.98
10434,10000000,open_loop,-1.596327e-04,137.78
10434,10000000,gain=200,-2.728372e-05,155.22
10471,10000000,open_loop,-1.593660e-04,137.64
10471,10000000,gain=200,-2.728404e-05,154.70
10508,10000000,open_loop,-1.594057e-04,137.06
10508,10000000,gain=200,-2.728399e-05,154.86
10545,10000000,open_loop,-1.593634e-04,137.29
10545,10000000,gain=200,-2.728372e-05,154.21
10582,10000000,open_loop,-1.590855e-04,137.56
10582,10000000,gain=200,-2.728372e-05,154.87
10619,10000000,open_loop,-1.599034e-04,137.55
10619,10000000,gain=200,-2.728487e-05,154.57
10656,10000000,open_loop,-1.591085e-04,137.13
10656,10000000,gain=200,-2.728372e-05,154.83
10693,10000000,open_loop,-1.590672e-04,136.80
10693,10000000,gain=200,-2.728372e-05,154.85
10730,10000000,open_loop,-1.598598e-04,136.86
10730,10000000,gain=200,-2.728411e-05,155.11
10767,10000000,open_loop,-1.577104e-04,137.30
10767,10000000,gain=200,-2.728411e-05,158.85
10804,10000000,open_loop,-1.585640e-04,136.97
10804,10000000,gain=200,-2.728399e-05,158.15
10841,10000000,open_loop,-1.589489e-04,137.31
10841,10000000,gain=200,-2.727927e-05,154.74
10878,10000000,open_loop,-1.592902e-04,137.76
10878,10000000,gain=200,-2.728404e-05,159.12
10915,10000000,open_loop,-1.584496e-04,137.23
10915,10000000,gain=200,-2.728372e-05,154.75
10952,10000000,open_loop,-1.592225e-04,137.65
10952,10000000,gain=200,-2.728372e-05,153.76
10989,10000000,open_loop,-1.586379e-04,136.60
10989,10000000,gain=200,-2.728402e-05,154.20
11026,10000000,open_loop,-1.591395e-04,137.27
11026,10000000,gain=200,-2.728372e-05,154.77
11063,10000000,open_loop,-1.603919e-04,137.82
11063,10000000,gain=200,-2.728372e-05,154.96
11100,10000000,open_loop,-1.585222e-04,137.56
11100,10000000,gain=200,-2.728372e-05,154.73
11137,10000000,open_loop,-1.587708e-04,137.50
11137,10000000,gain=200,-2.728396e-05,155.05
11174,10000000,open_loop,-1.594920e-04,137.12
11174,10000000,gain=200,-2.728404e-05,155.01
11211,10000000,open_loop,-1.592618e-04,137.34
11211,10000000,gain=200,-2.727823e-05,154.86
11248,10000000,open_loop,-1.589157e-04,137.06
11248,10000000,gain=200,-2.728396e-05,154.65
11285,10000000,open_loop,-1.588416e-04,137.11
11285,10000000,gain=200,-2.728445e-05,156.90
11322,10000000,open_loop,-1.595847e-04,137.59
11322,10000000,gain=200,-2.728396e-05,164.21
11359,10000000,open_loop,-1.592030e-04,137.40
11359,10000000,gain=200,-2.728372e-05,155.13
11396,10000000,open_loop,-1.596876e-04,137.17
11396,10000000,gain=200,-2.728404e-05,155.14
11433,10000000,open_loop,-1.590366e-04,137.11
11433,10000000,gain=200,-2.728411e-05,154.70
11470,10000000,open_loop,-1.577051e-04,137.17
11470,10000000,gain=200,-2.728372e-05,156.98
11507,10000000,open_loop,-1.589029e-04,137.79
11507,10000000,gain=200,-2.728372e-05,157.38
11544,10000000,open_loop,-1.579334e-04,137.58
11544,10000000,gain=200,-2.728372e-05,154.83
11581,10000000,open_loop,-1.606243e-04,137.91
11581,10000000,gain=200,-2.728372e-05,154.86
11618,10000000,open_loop,-1.595083e-04,137.36
11618,10000000,gain=200,-2.728372e-05,155.20
11655,10000000,open_loop,-1.584296e-04,137.55
11655,10000000,gain=200,-2.728372e-05,154.32
11692,10000000,open_loop,-1.593475e-04,136.82
11692,10000000,gain=200,-2.728372e-05,154.50
11729,10000000,open_loop,-1.582684e-04,137.51
11729,10000000,gain=200,-2.728404e-05,154.75
11766,10000000,open_loop,-1.584213e-04,137.30
11766,10000000,gain=200,-2.728372e-05,154.71
11803,10000000,open_loop,-1.593248e-04,137.55
11803,10000000,gain=200,-2.728393e-05,154.78
11840,10000000,open_loop,-1.592283e-04,137.51
11840,10000000,gain=200,-2.728372e-05,159.16
11877,10000000,open_loop,-1.585226e-04,137.54
11877,10000000,gain=200,-2.728372e-05,155.34
11914,10000000,open_loop,-1.597116e-04,137.36
11914,10000000,gain=200,-2.728411e-05,155.14
11951,10000000,open_loop,-1.599212e-04,136.80
11951,10000000,gain=200,-2.728372e-05,154.71
11988,10000000,open_loop,-1.593413e-04,137.20
11988,10000000,gain=200,-2.728372e-05,160.06
12025,10000000,open_loop,-1.581588e-04,137.66
12025,10000000,gain=200,-2.728393e-05,158.56
12062,10000000,open_loop,-1.585371e-04,137.91
12062,10000000,gain=200,-2.728372e-05,154.81
12099,10000000,open_loop,-1.584326e-04,137.97
12099,10000000,gain=200,-2.728399e-05,157.07
12136,10000000,open_loop,-1.594137e-04,137.73
12136,10000000,gain=200,-2.728372e-05,155.06
12173,10000000,open_loop,-1.595768e-04,137.71
12173,10000000,gain=200,-2.728372e-05,154.49
12210,10000000,open_loop,-1.597641e-04,137.17
12210,10000000,gain=200,-2.728372e-05,154.82
12247,10000000,open_loop,-1.593487e-04,137.20
12247,10000000,gain=200,-2.728372e-05,155.00
12284,10000000,open_loop,-1.589956e-04,137.18
12284,10000000,gain=200,-2.728484e-05,154.69
12321,10000000,open_loop,-1.594936e-04,137.72
12321,10000000,gain=200,-2.728404e-05,154.74
12358,10000000,open_loop,-1.585946e-04,137.14
12358,10000000,gain=200,-2.728396e-05,154.82
12395,10000000,open_loop,-1.584609e-04,137.11
12395,10000000,gain=200,-2.728372e-05,155.09
12432,10000000,open_loop,-1.579014e-04,137.00
12432,10000000,gain=200,-2.728372e-05,154.69
12469,10000000,open_loop,-1.587227e-04,137.69
12469,10000000,gain=200,-2.728487e-05,155.03
12506,10000000,open_loop,-1.586241e-04,137.42
12506,10000000,gain=200,-2.728372e-05,158.17
12543,10000000,open_loop,-1.594811e-04,138.02
12543,10000000,gain=200,-2.728372e-05,163.92
12580,10000000,open_loop,-1.591930e-04,137.64
12580,10000000,gain=200,-2.728372e-05,155.10
12617,10000000,open_loop,-1.603752e-04,137.97
12617,10000000,gain=200,-2.728372e-05,156.53
12654,10000000,open_loop,-1.588929e-04,137.15
12654,10000000,gain=200,-2.728372e-05,154.83
12691,10000000,open_loop,-1.584524e-04,137.70
12691,10000000,gain=200,-2.728372e-05,160.78
12728,10000000,open_loop,-1.584393e-04,137.39
12728,10000000,gain=200,-2.728372e-05,157.80
12765,10000000,open_loop,-1.598793e-04,137.95
12765,10000000,gain=200,-2.728399e-05,154.94
12802,10000000,open_loop,-1.587811e-04,137.73
12802,10000000,gain=200,-2.728396e-05,154.70
12839,10000000,open_loop,-1.594915e-04,137.68
12839,10000000,gain=200,-2.727823e-05,155.37
12876,10000000,open_loop,-1.583986e-04,137.24
12876,10000000,gain=200,-2.728457e-05,154.82
12913,10000000,open_loop,-1.590329e-04,137.79
12913,10000000,gain=200,-2.728372e-05,155.23
12950,10000000,open_loop,-1.597079e-04,137.09
12950,10000000,gain=200,-2.728372e-05,154.42
12987,10000000,open_loop,-1.602477e-04,137.01
12987,10000000,gain=200,-2.728372e-05,154.61
13024,10000000,open_loop,-1.582532e-04,137.97
13024,10000000,gain=200,-2.728372e-05,155.23
13061,10000000,open_loop,-1.588125e-04,137.28
13061,10000000,gain=200,-2.728372e-05,160.17
13098,10000000,open_loop,-1.598028e-04,137.08
13098,10000000,gain=200,-2.728372e-05,154.77
13135,10000000,open_loop,-1.592626e-04,137.31
13135,10000000,gain=200,-2.728372e-05,159.50
13172,10000000,open_loop,-1.578674e-04,137.55
13172,10000000,gain=200,-2.728372e-05,155.00
13209,10000000,open_loop,-1.588606e-04,138.05
13209,10000000,gain=200,-2.728372e-05,159.86
13246,10000000,open_loop,-1.594020e-04,137.75
13246,10000000,gain=200,-2.728372e-05,162.72
13283,10000000,open_loop,-1.577902e-04,137.49
13283,10000000,gain=200,-2.728404e-05,154.49
13320,10000000,open_loop,-1.596551e-04,137.28
13320,10000000,gain=200,-2.728372e-05,155.16
13357,10000000,open_loop,-1.590131e-04,138.05
13357,10000000,gain=200,-2.728372e-05,154.53
13394,10000000,open_loop,-1.593497e-04,137.20
13394,10000000,gain=200,-2.728372e-05,155.08
13431,10000000,open_loop,-1.594994e-04,137.41
13431,10000000,gain=200,-2.728391e-05,154.92
13468,10000000,open_loop,-1.590989e-04,137.32
13468,10000000,gain=200,-2.728372e-05,154.61
13505,10000000,open_loop,-1.590247e-04,138.03
13505,10000000,gain=200,-2.728372e-05,155.09
13542,10000000,open_loop,-1.588788e-04,137.55
13542,10000000,gain=200,-2.728372e-05,155.55
13579,10000000,open_loop,-1.583825e-04,137.88
13579,10000000,gain=200,-2.728404e-05,154.41
13616,10000000,open_loop,-1.581338e-04,137.40
13616,10000000,gain=200,-2.728372e-05,155.38
13653,10000000,open_loop,-1.589310e-04,137.80
13653,10000000,gain=200,-2.728487e-05,159.38
13690,10000000,open_loop,-1.579182e-04,137.25
13690,10000000,gain=200,-2.728372e-05,160.78
13727,10000000,open_loop,-1.585045e-04,137.90
13727,10000000,gain=200,-2.728404e-05,154.97
13764,10000000,open_loop,-1.593819e-04,137.76
13764,10000000,gain=200,-2.728372e-05,159.50
13801,10000000,open_loop,-1.606776e-04,138.15
13801,10000000,gain=200,-2.728404e-05,155.34
13838,10000000,open_loop,-1.586245e-04,137.74
13838,10000000,gain=200,-2.728372e-05,157.62
13875,10000000,open_loop,-1.583821e-04,137.44
13875,10000000,gain=200,-2.728393e-05,154.89
13912,10000000,open_loop,-1.581347e-04,137.49
13912,10000000,gain=200,-2.728372e-05,158.44
13949,10000000,open_loop,-1.592763e-04,137.55
13949,10000000,gain=200,-2.728411e-05,155.00
13986,10000000,open_loop,-1.585608e-04,137.63
13986,10000000,gain=200,-2.727823e-05,154.88
14023,10000000,open_loop,-1.600488e-04,137.66
14023,10000000,gain=200,-2.728372e-05,154.80
14060,10000000,open_loop,-1.586719e-04,137.66
14060,10000000,gain=200,-2.728372e-05,155.13
14097,10000000,open_loop,-1.575143e-04,137.93
14097,10000000,gain=200,-2.728393e-05,155.00
14134,10000000,open_loop,-1.594644e-04,137.18
14134,10000000,gain=200,-2.728404e-05,154.59
14171,10000000,open_loop,-1.595890e-04,137.48
14171,10000000,gain=200,-2.728372e-05,154.63
14208,10000000,open_loop,-1.587756e-04,137.60
14208,10000000,gain=200,-2.728372e-05,155.16
14245,10000000,open_loop,-1.600269e-04,138.08
14245,10000000,gain=200,-2.728411e-05,154.87
14282,10000000,open_loop,-1.580219e-04,137.58
14282,10000000,gain=200,-2.728372e-05,160.89
14319,10000000,open_loop,-1.589074e-04,136.60
14319,10000000,gain=200,-2.728372e-05,154.91
14356,10000000,open_loop,-1.589105e-04,137.12
14356,10000000,gain=200,-2.728372e-05,154.71
14393,10000000,open_loop,-1.574802e-04,137.60
14393,10000000,gain=200,-2.728372e-05,154.39
14430,10000000,open_loop,-1.599652e-04,136.89
14430,10000000,gain=200,-2.728404e-05,155.85
14467,10000000,open_loop,-1.598275e-04,137.43
14467,10000000,gain=200,-2.728404e-05,159.82
14504,10000000,open_loop,-1.592944e-04,137.63
14504,10000000,gain=200,-2.728372e-05,154.96
14541,10000000,open_loop,-1.596510e-04,137.48
14541,10000000,gain=200,-2.728411e-05,154.83
14578,10000000,open_loop,-1.575180e-04,136.94
14578,10000000,gain=200,-2.728372e-05,154.50
14615,10000000,open_loop,-1.593660e-04,136.67
14615,10000000,gain=200,-2.728372e-05,154.57
14652,10000000,open_loop,-1.594066e-04,137.21
14652,10000000,gain=200,-2.727816e-05,154.78
14689,10000000,open_loop,-1.588225e-04,137.91
14689,10000000,gain=200,-2.728399e-05,154.81
14726,10000000,open_loop,-1.576790e-04,137.34
14726,10000000,gain=200,-2.728404e-05,154.62
14763,10000000,open_loop,-1.584048e-04,138.05
14763,10000000,gain=200,-2.728372e-05,154.62
14800,10000000,open_loop,-1.600042e-04,137.44
14800,10000000,gain=200,-2.728411e-05,157.79
14837,10000000,open_loop,-1.590179e-04,137.32
14837,10000000,gain=200,-2.728404e-05,154.21
14874,10000000,open_loop,-1.586739e-04,136.68
14874,10000000,gain=200,-2.728372e-05,157.73
14911,10000000,open_loop,-1.569833e-04,136.97
14911,10000000,gain=200,-2.728445e-05,157.86
14948,10000000,open_loop,-1.597339e-04,136.61
14948,10000000,gain=200,-2.728372e-05,154.44
14985,10000000,open_loop,-1.580650e-04,137.24
14985,10000000,gain=200,-2.728372e-05,162.98
15022,10000000,open_loop,-1.586747e-04,136.76
15022,10000000,gain=200,-2.728372e-05,154.74
15059,10000000,open_loop,-1.594431e-04,136.74
15059,10000000,gain=200,-2.728372e-05,154.32
15096,10000000,open_loop,-1.589212e-04,136.60
15096,10000000,gain=200,-2.727880e-05,154.74
15133,10000000,open_loop,-1.584580e-04,136.97
15133,10000000,gain=200,-2.727959e-05,154.38
15170,10000000,open_loop,-1.605956e-04,136.72
15170,10000000,gain=200,-2.728411e-05,154.13
15207,10000000,open_loop,-1.582591e-04,136.94
15207,10000000,gain=200,-2.728372e-05,154.30
15244,10000000,open_loop,-1.601337e-04,137.40
15244,10000000,gain=200,-2.728372e-05,154.40
15281,10000000,open_loop,-1.592060e-04,137.12
15281,10000000,gain=200,-2.728372e-05,154.64
15318,10000000,open_loop,-1.580412e-04,136.87
15318,10000000,gain=200,-2.727918e-05,154.28
15355,10000000,open_loop,-1.590772e-04,136.94
15355,10000000,gain=200,-2.728372e-05,153.39
15392,10000000,open_loop,-1.588558e-04,137.15
15392,10000000,gain=200,-2.728372e-05,160.04
15429,10000000,open_loop,-1.590258e-04,137.23
15429,10000000,gain=200,-2.727816e-05,155.84
15466,10000000,open_loop,-1.593703e-04,137.18
15466,10000000,gain=200,-2.728372e-05,154.27
15503,10000000,open_loop,-1.593888e-04,136.93
15503,10000000,gain=200,-2.728411e-05,158.30
15540,10000000,open_loop,-1.581071e-04,136.70
15540,10000000,gain=200,-2.728388e-05,154.48
15577,10000000,open_loop,-1.599379e-04,137.16
15577,10000000,gain=200,-2.728372e-05,158.71
15614,10000000,open_loop,-1.589679e-04,136.49
15614,10000000,gain=200,-2.728372e-05,157.75
15651,10000000,open_loop,-1.572753e-04,136.61
15651,10000000,gain=200,-2.728372e-05,154.23
15688,10000000,open_loop,-1.600772e-04,137.10
15688,10000000,gain=200,-2.728394e-05,156.24
15725,10000000,open_loop,-1.586827e-04,137.24
15725,10000000,gain=200,-2.728372e-05,154.62
15762,10000000,open_loop,-1.592084e-04,136.96
15762,10000000,gain=200,-2.728372e-05,154.86
15799,10000000,open_loop,-1.593550e-04,136.97
15799,10000000,gain=200,-2.728393e-05,154.28
15836,10000000,open_loop,-1.593130e-04,136.58
15836,10000000,gain=200,-2.727851e-05,154.45
15873,10000000,open_loop,-1.591670e-04,136.85
15873,10000000,gain=200,-2.728372e-05,154.39
15910,10000000,open_loop,-1.592966e-04,137.42
15910,10000000,gain=200,-2.728391e-05,154.31
15947,10000000,open_loop,-1.589965e-04,136.97
15947,10000000,gain=200,-2.728372e-05,154.35
15984,10000000,open_loop,-1.594138e-04,136.74
15984,10000000,gain=200,-2.728399e-05,154.62
16021,10000000,open_loop,-1.578591e-04,136.65
16021,10000000,gain=200,-2.727812e-05,154.60
16058,10000000,open_loop,-1.588779e-04,137.30
16058,10000000,gain=200,-2.728404e-05,154.83
16095,10000000,open_loop,-1.603949e-04,136.54
16095,10000000,gain=200,-2.728372e-05,156.97
16132,10000000,open_loop,-1.594566e-04,137.09
16132,10000000,gain=200,-2.728372e-05,158.33
16169,10000000,open_loop,-1.588832e-04,136.91
16169,10000000,gain=200,-2.728372e-05,154.57
16206,10000000,open_loop,-1.586858e-04,137.24
16206,10000000,gain=200,-2.728411e-05,158.54
16243,10000000,open_loop,-1.590252e-04,136.72
16243,10000000,gain=200,-2.728372e-05,156.23
16280,10000000,open_loop,-1.585134e-04,136.67
16280,10000000,gain=200,-2.728393e-05,157.78
16317,10000000,open_loop,-1.585799e-04,137.21
16317,10000000,gain=200,-2.728540e-05,153.55
16354,10000000,open_loop,-1.600977e-04,136.80
16354,10000000,gain=200,-2.728404e-05,154.24
16391,10000000,open_loop,-1.584311e-04,136.80
16391,10000000,gain=200,-2.728372e-05,153.99
16428,10000000,open_loop,-1.584997e-04,136.68
16428,10000000,gain=200,-2.728372e-05,154.21
16465,10000000,open_loop,-1.592198e-04,136.39
16465,10000000,gain=200,-2.728372e-05,154.16
16502,10000000,open_loop,-1.593294e-04,136.97
16502,10000000,gain=200,-2.728372e-05,153.95
16539,10000000,open_loop,-1.580154e-04,136.21
16539,10000000,gain=200,-2.728372e-05,153.97
16576,10000000,open_loop,-1.585335e-04,136.45
16576,10000000,gain=200,-2.727851e-05,154.04
16613,10000000,open_loop,-1.585738e-04,136.65
16613,10000000,gain=200,-2.728372e-05,153.68
16650,10000000,open_loop,-1.593434e-04,136.63
16650,10000000,gain=200,-2.727823e-05,162.55
16687,10000000,open_loop,-1.593523e-04,136.36
16687,10000000,gain=200,-2.728411e-05,154.39
16724,10000000,open_loop,-1.582808e-04,136.16
16724,10000000,gain=200,-2.728399e-05,154.25
16761,10000000,open_loop,-1.596446e-04,136.45
16761,10000000,gain=200,-2.728372e-05,154.02
16798,10000000,open_loop,-1.591481e-04,137.13
16798,10000000,gain=200,-2.728372e-05,155.88
16835,10000000,open_loop,-1.599738e-04,137.05
16835,10000000,gain=200,-2.727891e-05,157.28
16872,10000000,open_loop,-1.580939e-04,136.81
16872,10000000,gain=200,-2.728372e-05,153.94
16909,10000000,open_loop,-1.580467e-04,137.13
16909,10000000,gain=200,-2.728372e-05,154.50
16946,10000000,open_loop,-1.583257e-04,136.72
16946,10000000,gain=200,-2.728372e-05,154.24
16983,10000000,open_loop,-1.577540e-04,136.17
16983,10000000,gain=200,-2.728404e-05,153.89
17020,10000000,open_loop,-1.581396e-04,136.75
17020,10000000,gain=200,-2.727354e-05,154.00
17057,10000000,open_loop,-1.591472e-04,136.28
17057,10000000,gain=200,-2.728725e-05,154.05
17094,10000000,open_loop,-1.589482e-04,137.26
17094,10000000,gain=200,-2.728487e-05,153.39
17131,10000000,open_loop,-1.579236e-04,136.59
17131,10000000,gain=200,-2.728372e-05,153.78
17168,10000000,open_loop,-1.585510e-04,136.90
17168,10000000,gain=200,-2.728372e-05,156.64
17205,10000000,open_loop,-1.596850e-04,136.67
17205,10000000,gain=200,-2.728389e-05,154.39
17242,10000000,open_loop,-1.580393e-04,136.60
17242,10000000,gain=200,-2.728404e-05,158.23
17279,10000000,open_loop,-1.590595e-04,136.25
17279,10000000,gain=200,-2.727823e-05,157.36
17316,10000000,open_loop,-1.577000e-04,136.31
17316,10000000,gain=200,-2.728466e-05,156.26
17353,10000000,open_loop,-1.591452e-04,136.75
17353,10000000,gain=200,-2.728372e-05,163.18
17390,10000000,open_loop,-1.583078e-04,137.03
17390,10000000,gain=200,-2.728404e-05,154.15
17427,10000000,open_loop,-1.598053e-04,136.66
17427,10000000,gain=200,-2.728404e-05,154.22
17464,10000000,open_loop,-1.580997e-04,136.17
17464,10000000,gain=200,-2.728372e-05,153.23
17501,10000000,open_loop,-1.582183e-04,136.40
17501,10000000,gain=200,-2.728372e-05,154.34
17538,10000000,open_loop,-1.584173e-04,136.76
17538,10000000,gain=200,-2.728372e-05,154.06
17575,10000000,open_loop,-1.584268e-04,136.88
17575,10000000,gain=200,-2.728396e-05,153.82
17612,10000000,open_loop,-1.578230e-04,136.77
17612,10000000,gain=200,-2.728372e-05,154.02
17649,10000000,open_loop,-1.583622e-04,136.23
17649,10000000,gain=200,-2.728372e-05,154.12
17686,10000000,open_loop,-1.599043e-04,136.81
17686,10000000,gain=200,-2.728404e-05,154.14
17723,10000000,open_loop,-1.597922e-04,136.39
17723,10000000,gain=200,-2.728372e-05,153.86
17760,10000000,open_loop,-1.597065e-04,136.24
17760,10000000,gain=200,-2.728404e-05,159.67
17797,10000000,open_loop,-1.590344e-04,137.25
17797,10000000,gain=200,-2.728372e-05,153.42
17834,10000000,open_loop,-1.589188e-04,136.82
17834,10000000,gain=200,-2.728404e-05,156.29
17871,10000000,open_loop,-1.592592e-04,137.07
17871,10000000,gain=200,-2.728372e-05,163.55
17908,10000000,open_loop,-1.577411e-04,136.66
17908,10000000,gain=200,-2.728372e-05,153.58
17945,10000000,open_loop,-1.587484e-04,136.23
17945,10000000,gain=200,-2.728399e-05,154.04
17982,10000000,open_loop,-1.583567e-04,136.03
17982,10000000,gain=200,-2.728372e-05,153.89
18019,10000000,open_loop,-1.588532e-04,136.45
18019,10000000,gain=200,-2.728372e-05,157.93
18056,10000000,open_loop,-1.594997e-04,136.86
18056,10000000,gain=200,-2.728396e-05,157.21
18093,10000000,open_loop,-1.583726e-04,137.11
18093,10000000,gain=200,-2.728372e-05,154.02
18130,10000000,open_loop,-1.592839e-04,136.63
18130,10000000,gain=200,-2.728404e-05,154.02
18167,10000000,open_loop,-1.585428e-04,136.31
18167,10000000,gain=200,-2.728372e-05,154.29
18204,10000000,open_loop,-1.588738e-04,136.50
18204,10000000,gain=200,-2.728372e-05,154.04
18241,10000000,open_loop,-1.595981e-04,136.41
18241,10000000,gain=200,-2.727851e-05,153.95
18278,10000000,open_loop,-1.573850e-04,136.59
18278,10000000,gain=200,-2.728372e-05,154.17
18315,10000000,open_loop,-1.585639e-04,136.78
18315,10000000,gain=200,-2.728487e-05,154.29
18352,10000000,open_loop,-1.585010e-04,137.93
18352,10000000,gain=200,-2.727823e-05,153.51
18389,10000000,open_loop,-1.581877e-04,136.74
18389,10000000,gain=200,-2.728372e-05,158.09
18426,10000000,open_loop,-1.579496e-04,136.57
